year_quarter,genre,Genre_Group,streams,gdp_(£m),inflation_(%),hfce_(£m),unemployment_rate_(%)
2017 Q4,Christmas,Christmas,1997596.0,606396.0,2.8,376343.0,4.4
2017 Q4,Hip-Hop,Rap/Hip-Hop,1972041.0,606396.0,2.8,376343.0,4.4
2017 Q4,Christmas,Christmas,1948906.0,606396.0,2.8,376343.0,4.4
2017 Q4,Rock,Rock/Punk/Metal,1934153.0,606396.0,2.8,376343.0,4.4
2017 Q4,Pop,Pop,1930564.0,606396.0,2.8,376343.0,4.4
2017 Q4,Soft Pop,Pop,1886317.0,606396.0,2.8,376343.0,4.4
2017 Q4,Rock,Rock/Punk/Metal,1861761.0,606396.0,2.8,376343.0,4.4
2017 Q4,Pop,Pop,1849783.0,606396.0,2.8,376343.0,4.4
2017 Q4,Hip-Hop,Rap/Hip-Hop,1848026.0,606396.0,2.8,376343.0,4.4
2017 Q4,Rap,Rap/Hip-Hop,1847956.0,606396.0,2.8,376343.0,4.4
2017 Q4,Pop,Pop,1839821.0,606396.0,2.8,376343.0,4.4
2017 Q4,Soft Pop,Pop,1835468.0,606396.0,2.8,376343.0,4.4
2017 Q4,Pop,Pop,1832126.0,606396.0,2.8,376343.0,4.4
2017 Q4,Pop,Pop,1798135.0,606396.0,2.8,376343.0,4.4
2017 Q4,Swing,Swing,1782991.0,606396.0,2.8,376343.0,4.4
2017 Q4,Rock,Rock/Punk/Metal,1780523.0,606396.0,2.8,376343.0,4.4
2017 Q4,Hip-Hop,Rap/Hip-Hop,1778140.0,606396.0,2.8,376343.0,4.4
2017 Q4,Country,Country,1777372.0,606396.0,2.8,376343.0,4.4
2017 Q4,House,Dance/House,1761951.0,606396.0,2.8,376343.0,4.4
2017 Q4,Grime,Electronic,1752763.0,606396.0,2.8,376343.0,4.4
2017 Q4,Pop,Pop,1751181.0,606396.0,2.8,376343.0,4.4
2017 Q4,Pop,Pop,1719390.0,606396.0,2.8,376343.0,4.4
2017 Q4,Edm,Electronic,1711676.0,606396.0,2.8,376343.0,4.4
2017 Q4,Soft Pop,Pop,1696920.0,606396.0,2.8,376343.0,4.4
2017 Q4,Rap,Rap/Hip-Hop,1638813.0,606396.0,2.8,376343.0,4.4
2017 Q4,Christmas,Christmas,1608001.0,606396.0,2.8,376343.0,4.4
2017 Q4,Rap,Rap/Hip-Hop,1606572.0,606396.0,2.8,376343.0,4.4
2017 Q4,Pop,Pop,1586364.0,606396.0,2.8,376343.0,4.4
2017 Q4,Swing,Swing,1585707.0,606396.0,2.8,376343.0,4.4
2017 Q4,Pop,Pop,1581527.0,606396.0,2.8,376343.0,4.4
2017 Q4,Pop,Pop,1578670.0,606396.0,2.8,376343.0,4.4
2017 Q4,Swing,Swing,1571863.0,606396.0,2.8,376343.0,4.4
2017 Q4,House,Dance/House,1567312.0,606396.0,2.8,376343.0,4.4
2017 Q4,Rap,Rap/Hip-Hop,1562309.0,606396.0,2.8,376343.0,4.4
2017 Q4,Pop,Pop,1555484.0,606396.0,2.8,376343.0,4.4
2017 Q4,Pop,Pop,1552309.0,606396.0,2.8,376343.0,4.4
2017 Q4,Christmas,Christmas,1540185.0,606396.0,2.8,376343.0,4.4
2017 Q4,Christmas,Christmas,1518674.0,606396.0,2.8,376343.0,4.4
2017 Q4,Latin,Latin,1517756.0,606396.0,2.8,376343.0,4.4
2017 Q4,Hip-Hop,Rap/Hip-Hop,1505951.0,606396.0,2.8,376343.0,4.4
2017 Q4,Rock,Rock/Punk/Metal,1493813.0,606396.0,2.8,376343.0,4.4
2017 Q4,Edm,Electronic,1488607.0,606396.0,2.8,376343.0,4.4
2017 Q4,House,Dance/House,1485785.0,606396.0,2.8,376343.0,4.4
2017 Q4,Rap,Rap/Hip-Hop,1483857.0,606396.0,2.8,376343.0,4.4
2017 Q4,Dance,Dance/House,1479381.0,606396.0,2.8,376343.0,4.4
2017 Q4,Rap,Rap/Hip-Hop,1472344.0,606396.0,2.8,376343.0,4.4
2017 Q4,Pop,Pop,1456681.0,606396.0,2.8,376343.0,4.4
2017 Q4,Christmas,Christmas,1454320.0,606396.0,2.8,376343.0,4.4
2017 Q4,Grime,Electronic,1447066.0,606396.0,2.8,376343.0,4.4
2017 Q4,Swing,Swing,1444157.0,606396.0,2.8,376343.0,4.4
2017 Q4,Hip-Hop,Rap/Hip-Hop,1434306.0,606396.0,2.8,376343.0,4.4
2017 Q4,House,Dance/House,1429692.0,606396.0,2.8,376343.0,4.4
2017 Q4,Christmas,Christmas,1404914.0,606396.0,2.8,376343.0,4.4
2017 Q4,Pop,Pop,1401145.0,606396.0,2.8,376343.0,4.4
2017 Q4,Pop,Pop,1399653.0,606396.0,2.8,376343.0,4.4
2017 Q4,Hip-Hop,Rap/Hip-Hop,1375193.0,606396.0,2.8,376343.0,4.4
2017 Q4,Pop,Pop,1359300.0,606396.0,2.8,376343.0,4.4
2017 Q4,Soft Pop,Pop,1350254.0,606396.0,2.8,376343.0,4.4
2017 Q4,Country,Country,1335466.0,606396.0,2.8,376343.0,4.4
2017 Q4,Pop,Pop,1271220.0,606396.0,2.8,376343.0,4.4
2017 Q4,Rap,Rap/Hip-Hop,1264564.0,606396.0,2.8,376343.0,4.4
2017 Q4,Jazz,Jazz,1261206.0,606396.0,2.8,376343.0,4.4
2017 Q4,Rock,Rock/Punk/Metal,1244523.0,606396.0,2.8,376343.0,4.4
2017 Q4,Christmas,Christmas,1242363.0,606396.0,2.8,376343.0,4.4
2017 Q4,Dance,Dance/House,1222736.0,606396.0,2.8,376343.0,4.4
2017 Q4,Pop,Pop,1215758.0,606396.0,2.8,376343.0,4.4
2017 Q4,Christmas,Christmas,1205842.0,606396.0,2.8,376343.0,4.4
2017 Q4,Rock,Rock/Punk/Metal,1197835.0,606396.0,2.8,376343.0,4.4
2017 Q4,Pop,Pop,1192966.0,606396.0,2.8,376343.0,4.4
2017 Q4,Hip-Hop,Rap/Hip-Hop,1179128.0,606396.0,2.8,376343.0,4.4
2017 Q4,Swing,Swing,1173073.0,606396.0,2.8,376343.0,4.4
2017 Q4,Christmas,Christmas,1160665.0,606396.0,2.8,376343.0,4.4
2017 Q4,Christmas,Christmas,1152610.0,606396.0,2.8,376343.0,4.4
2017 Q4,Pop,Pop,1143098.0,606396.0,2.8,376343.0,4.4
2017 Q4,Rock,Rock/Punk/Metal,1133471.0,606396.0,2.8,376343.0,4.4
2017 Q4,Swing,Swing,1132670.0,606396.0,2.8,376343.0,4.4
2017 Q4,Rock,Rock/Punk/Metal,1124861.0,606396.0,2.8,376343.0,4.4
2017 Q4,R&B,R&B,1121060.0,606396.0,2.8,376343.0,4.4
2017 Q4,Pop,Pop,1120247.0,606396.0,2.8,376343.0,4.4
2017 Q4,R&B,R&B,1118655.0,606396.0,2.8,376343.0,4.4
2017 Q4,Hip-Hop,Rap/Hip-Hop,1110346.0,606396.0,2.8,376343.0,4.4
2017 Q4,Pop,Pop,1108239.0,606396.0,2.8,376343.0,4.4
2017 Q4,Acoustic,Acoustic,1089537.0,606396.0,2.8,376343.0,4.4
2017 Q4,Grime,Electronic,1089246.0,606396.0,2.8,376343.0,4.4
2017 Q4,Pop,Pop,1035880.0,606396.0,2.8,376343.0,4.4
2017 Q4,Grime,Electronic,1008713.0,606396.0,2.8,376343.0,4.4
2017 Q4,Grime,Electronic,1007638.0,606396.0,2.8,376343.0,4.4
2017 Q4,Hip-Hop,Rap/Hip-Hop,1007608.0,606396.0,2.8,376343.0,4.4
2017 Q4,Rap,Rap/Hip-Hop,998187.0,606396.0,2.8,376343.0,4.4
2017 Q4,Hip-Hop,Rap/Hip-Hop,985129.0,606396.0,2.8,376343.0,4.4
2017 Q4,Pop,Pop,983286.0,606396.0,2.8,376343.0,4.4
2017 Q4,Soft Pop,Pop,966887.0,606396.0,2.8,376343.0,4.4
2017 Q4,Hip-Hop,Rap/Hip-Hop,965433.0,606396.0,2.8,376343.0,4.4
2017 Q4,Pop,Pop,957151.0,606396.0,2.8,376343.0,4.4
2017 Q4,Rock,Rock/Punk/Metal,927500.0,606396.0,2.8,376343.0,4.4
2017 Q4,Hip-Hop,Rap/Hip-Hop,900754.0,606396.0,2.8,376343.0,4.4
2017 Q4,Rock,Rock/Punk/Metal,897949.0,606396.0,2.8,376343.0,4.4
2017 Q4,Rock,Rock/Punk/Metal,891196.0,606396.0,2.8,376343.0,4.4
2017 Q4,Soft Pop,Pop,889237.0,606396.0,2.8,376343.0,4.4
2017 Q4,Hip-Hop,Rap/Hip-Hop,877650.0,606396.0,2.8,376343.0,4.4
2017 Q4,Grime,Electronic,854371.0,606396.0,2.8,376343.0,4.4
2017 Q4,Pop,Pop,851270.0,606396.0,2.8,376343.0,4.4
2017 Q4,Grime,Electronic,850926.0,606396.0,2.8,376343.0,4.4
2017 Q4,Electronic,Electronic,850919.0,606396.0,2.8,376343.0,4.4
2017 Q4,Soft Pop,Pop,843892.0,606396.0,2.8,376343.0,4.4
2017 Q4,House,Dance/House,843700.0,606396.0,2.8,376343.0,4.4
2017 Q4,House,Dance/House,839459.0,606396.0,2.8,376343.0,4.4
2017 Q4,Rap,Rap/Hip-Hop,835932.0,606396.0,2.8,376343.0,4.4
2017 Q4,Hip-Hop,Rap/Hip-Hop,835549.0,606396.0,2.8,376343.0,4.4
2017 Q4,Soft Pop,Pop,832374.0,606396.0,2.8,376343.0,4.4
2017 Q4,Hip-Hop,Rap/Hip-Hop,828446.0,606396.0,2.8,376343.0,4.4
2017 Q4,Soft Pop,Pop,826788.0,606396.0,2.8,376343.0,4.4
2017 Q4,Pop,Pop,824990.0,606396.0,2.8,376343.0,4.4
2017 Q4,Pop,Pop,813596.0,606396.0,2.8,376343.0,4.4
2017 Q4,Hip-Hop,Rap/Hip-Hop,809868.0,606396.0,2.8,376343.0,4.4
2017 Q4,Soft Pop,Pop,807565.0,606396.0,2.8,376343.0,4.4
2017 Q4,Rap,Rap/Hip-Hop,797582.0,606396.0,2.8,376343.0,4.4
2017 Q4,Pop,Pop,793290.0,606396.0,2.8,376343.0,4.4
2017 Q4,Rap,Rap/Hip-Hop,791005.0,606396.0,2.8,376343.0,4.4
2017 Q4,Christmas,Christmas,772870.0,606396.0,2.8,376343.0,4.4
2017 Q4,Rock,Rock/Punk/Metal,768864.0,606396.0,2.8,376343.0,4.4
2017 Q4,Jazz,Jazz,742405.0,606396.0,2.8,376343.0,4.4
2017 Q4,Soft Pop,Pop,741967.0,606396.0,2.8,376343.0,4.4
2017 Q4,Rap,Rap/Hip-Hop,741196.0,606396.0,2.8,376343.0,4.4
2017 Q4,Rap,Rap/Hip-Hop,740234.0,606396.0,2.8,376343.0,4.4
2017 Q4,Rock,Rock/Punk/Metal,723894.0,606396.0,2.8,376343.0,4.4
2017 Q4,Rap,Rap/Hip-Hop,719225.0,606396.0,2.8,376343.0,4.4
2017 Q4,Christmas,Christmas,691324.0,606396.0,2.8,376343.0,4.4
2017 Q4,Rap,Rap/Hip-Hop,688005.0,606396.0,2.8,376343.0,4.4
2017 Q4,Rap,Rap/Hip-Hop,681970.0,606396.0,2.8,376343.0,4.4
2017 Q4,Rap,Rap/Hip-Hop,678337.0,606396.0,2.8,376343.0,4.4
2017 Q4,Rap,Rap/Hip-Hop,676901.0,606396.0,2.8,376343.0,4.4
2017 Q4,Soul,Soul,655206.0,606396.0,2.8,376343.0,4.4
2017 Q4,Rap,Rap/Hip-Hop,640632.0,606396.0,2.8,376343.0,4.4
2017 Q4,Swing,Swing,593233.0,606396.0,2.8,376343.0,4.4
2017 Q4,Rock,Rock/Punk/Metal,590705.0,606396.0,2.8,376343.0,4.4
2017 Q4,Edm,Electronic,587230.0,606396.0,2.8,376343.0,4.4
2017 Q4,Pop,Pop,574193.0,606396.0,2.8,376343.0,4.4
2017 Q4,Rock,Rock/Punk/Metal,568946.0,606396.0,2.8,376343.0,4.4
2017 Q4,Rap,Rap/Hip-Hop,568907.0,606396.0,2.8,376343.0,4.4
2017 Q4,Hip-Hop,Rap/Hip-Hop,561211.0,606396.0,2.8,376343.0,4.4
2017 Q4,Rock,Rock/Punk/Metal,558562.0,606396.0,2.8,376343.0,4.4
2017 Q4,Indie,Indie,557630.0,606396.0,2.8,376343.0,4.4
2017 Q4,Pop,Pop,537563.0,606396.0,2.8,376343.0,4.4
2017 Q4,Christmas,Christmas,536830.0,606396.0,2.8,376343.0,4.4
2017 Q4,Jazz,Jazz,529401.0,606396.0,2.8,376343.0,4.4
2017 Q4,Pop,Pop,521713.0,606396.0,2.8,376343.0,4.4
2017 Q4,Rock,Rock/Punk/Metal,521678.0,606396.0,2.8,376343.0,4.4
2017 Q4,Grime,Electronic,511230.0,606396.0,2.8,376343.0,4.4
2017 Q4,Grime,Electronic,509305.0,606396.0,2.8,376343.0,4.4
2017 Q4,Christmas,Christmas,508715.0,606396.0,2.8,376343.0,4.4
2017 Q4,Christmas,Christmas,501175.0,606396.0,2.8,376343.0,4.4
2017 Q4,Pop,Pop,497503.0,606396.0,2.8,376343.0,4.4
2017 Q4,Christmas,Christmas,496564.0,606396.0,2.8,376343.0,4.4
2017 Q4,Rock,Rock/Punk/Metal,491650.0,606396.0,2.8,376343.0,4.4
2017 Q4,Christmas,Christmas,484576.0,606396.0,2.8,376343.0,4.4
2017 Q4,Grime,Electronic,479550.0,606396.0,2.8,376343.0,4.4
2017 Q4,Grime,Electronic,474894.0,606396.0,2.8,376343.0,4.4
2017 Q4,Rock,Rock/Punk/Metal,472705.0,606396.0,2.8,376343.0,4.4
2017 Q4,Grime,Electronic,467781.0,606396.0,2.8,376343.0,4.4
2017 Q4,Rock,Rock/Punk/Metal,466811.0,606396.0,2.8,376343.0,4.4
2017 Q4,Metal,Rock/Punk/Metal,457900.0,606396.0,2.8,376343.0,4.4
2017 Q4,Christmas,Christmas,454494.0,606396.0,2.8,376343.0,4.4
2017 Q4,Soft Pop,Pop,452367.0,606396.0,2.8,376343.0,4.4
2017 Q4,Soul,Soul,449387.0,606396.0,2.8,376343.0,4.4
2017 Q4,Hip-Hop,Rap/Hip-Hop,447590.0,606396.0,2.8,376343.0,4.4
2017 Q4,Soul,Soul,446880.0,606396.0,2.8,376343.0,4.4
2017 Q4,Swing,Swing,437419.0,606396.0,2.8,376343.0,4.4
2017 Q4,House,Dance/House,428665.0,606396.0,2.8,376343.0,4.4
2017 Q4,Grime,Electronic,423503.0,606396.0,2.8,376343.0,4.4
2017 Q4,Pop,Pop,422683.0,606396.0,2.8,376343.0,4.4
2017 Q4,Jazz,Jazz,418558.0,606396.0,2.8,376343.0,4.4
2017 Q4,Pop,Pop,412791.0,606396.0,2.8,376343.0,4.4
2017 Q4,Soundtrack,Soundtrack,408909.0,606396.0,2.8,376343.0,4.4
2017 Q4,Pop,Pop,408786.0,606396.0,2.8,376343.0,4.4
2017 Q4,Pop,Pop,403337.0,606396.0,2.8,376343.0,4.4
2017 Q4,Rock,Rock/Punk/Metal,401488.0,606396.0,2.8,376343.0,4.4
2017 Q4,Folk,Folk,400789.0,606396.0,2.8,376343.0,4.4
2017 Q4,Grime,Electronic,400615.0,606396.0,2.8,376343.0,4.4
2017 Q4,Grime,Electronic,399645.0,606396.0,2.8,376343.0,4.4
2017 Q4,House,Dance/House,396809.0,606396.0,2.8,376343.0,4.4
2017 Q4,Soft Pop,Pop,394046.0,606396.0,2.8,376343.0,4.4
2017 Q4,Christmas,Christmas,393579.0,606396.0,2.8,376343.0,4.4
2017 Q4,Edm,Electronic,393529.0,606396.0,2.8,376343.0,4.4
2017 Q4,Grime,Electronic,391860.0,606396.0,2.8,376343.0,4.4
2017 Q4,Unknown,Unknown,386642.0,606396.0,2.8,376343.0,4.4
2017 Q4,Swing,Swing,383585.0,606396.0,2.8,376343.0,4.4
2017 Q4,Grime,Electronic,383393.0,606396.0,2.8,376343.0,4.4
2017 Q4,Pop,Pop,377322.0,606396.0,2.8,376343.0,4.4
2017 Q4,Indie,Indie,375717.0,606396.0,2.8,376343.0,4.4
2017 Q4,Rock,Rock/Punk/Metal,369926.0,606396.0,2.8,376343.0,4.4
2017 Q4,Rap,Rap/Hip-Hop,369742.0,606396.0,2.8,376343.0,4.4
2017 Q4,Latin,Latin,367563.0,606396.0,2.8,376343.0,4.4
2017 Q4,Soft Pop,Pop,366469.0,606396.0,2.8,376343.0,4.4
2017 Q4,Christmas,Christmas,363844.0,606396.0,2.8,376343.0,4.4
2017 Q4,Pop,Pop,362523.0,606396.0,2.8,376343.0,4.4
2017 Q4,Rock,Rock/Punk/Metal,359803.0,606396.0,2.8,376343.0,4.4
2017 Q4,Grime,Electronic,358992.0,606396.0,2.8,376343.0,4.4
2017 Q4,Pop,Pop,357016.0,606396.0,2.8,376343.0,4.4
2017 Q4,Grime,Electronic,354547.0,606396.0,2.8,376343.0,4.4
2017 Q4,Pop,Pop,354479.0,606396.0,2.8,376343.0,4.4
2017 Q4,Drill,Rap/Hip-Hop,354322.0,606396.0,2.8,376343.0,4.4
2017 Q4,Grime,Electronic,352957.0,606396.0,2.8,376343.0,4.4
2017 Q4,Pop,Pop,349917.0,606396.0,2.8,376343.0,4.4
2017 Q4,Rock,Rock/Punk/Metal,349608.0,606396.0,2.8,376343.0,4.4
2017 Q4,Grime,Electronic,345287.0,606396.0,2.8,376343.0,4.4
2017 Q4,K-Pop,K-Pop,342585.0,606396.0,2.8,376343.0,4.4
2017 Q4,Pop,Pop,342257.0,606396.0,2.8,376343.0,4.4
2017 Q4,Pop,Pop,337657.0,606396.0,2.8,376343.0,4.4
2017 Q4,R&B,R&B,336260.0,606396.0,2.8,376343.0,4.4
2017 Q4,Pop,Pop,334877.0,606396.0,2.8,376343.0,4.4
2017 Q4,Grime,Electronic,328963.0,606396.0,2.8,376343.0,4.4
2017 Q4,Electronic,Electronic,328620.0,606396.0,2.8,376343.0,4.4
2017 Q4,Pop,Pop,325440.0,606396.0,2.8,376343.0,4.4
2017 Q4,Rock,Rock/Punk/Metal,324379.0,606396.0,2.8,376343.0,4.4
2017 Q4,R&B,R&B,323600.0,606396.0,2.8,376343.0,4.4
2017 Q4,Rock,Rock/Punk/Metal,321197.0,606396.0,2.8,376343.0,4.4
2017 Q4,Pop,Pop,319196.0,606396.0,2.8,376343.0,4.4
2017 Q4,Rock,Rock/Punk/Metal,316997.0,606396.0,2.8,376343.0,4.4
2017 Q4,Grime,Electronic,315927.0,606396.0,2.8,376343.0,4.4
2017 Q4,Grime,Electronic,315365.0,606396.0,2.8,376343.0,4.4
2017 Q4,Country,Country,313652.0,606396.0,2.8,376343.0,4.4
2017 Q4,Grime,Electronic,313403.0,606396.0,2.8,376343.0,4.4
2017 Q4,Grime,Electronic,307154.0,606396.0,2.8,376343.0,4.4
2017 Q4,Rock,Rock/Punk/Metal,304209.0,606396.0,2.8,376343.0,4.4
2017 Q4,Edm,Electronic,303859.0,606396.0,2.8,376343.0,4.4
2017 Q4,Rock,Rock/Punk/Metal,303171.0,606396.0,2.8,376343.0,4.4
2017 Q4,House,Dance/House,302268.0,606396.0,2.8,376343.0,4.4
2017 Q4,Hip-Hop,Rap/Hip-Hop,300370.0,606396.0,2.8,376343.0,4.4
2017 Q4,R&B,R&B,298643.0,606396.0,2.8,376343.0,4.4
2017 Q4,Soul,Soul,295755.0,606396.0,2.8,376343.0,4.4
2017 Q4,Grime,Electronic,292591.0,606396.0,2.8,376343.0,4.4
2017 Q4,Rock,Rock/Punk/Metal,291516.0,606396.0,2.8,376343.0,4.4
2017 Q4,Rock,Rock/Punk/Metal,289259.0,606396.0,2.8,376343.0,4.4
2017 Q4,Hip-Hop,Rap/Hip-Hop,287686.0,606396.0,2.8,376343.0,4.4
2017 Q4,Latin,Latin,287656.0,606396.0,2.8,376343.0,4.4
2017 Q4,Pop,Pop,287201.0,606396.0,2.8,376343.0,4.4
2017 Q4,Rock,Rock/Punk/Metal,286007.0,606396.0,2.8,376343.0,4.4
2017 Q4,Rock,Rock/Punk/Metal,285618.0,606396.0,2.8,376343.0,4.4
2017 Q4,Grime,Electronic,283961.0,606396.0,2.8,376343.0,4.4
2017 Q4,Pop,Pop,283904.0,606396.0,2.8,376343.0,4.4
2017 Q4,Rock,Rock/Punk/Metal,283861.0,606396.0,2.8,376343.0,4.4
2017 Q4,Hip-Hop,Rap/Hip-Hop,282657.0,606396.0,2.8,376343.0,4.4
2017 Q4,Folk,Folk,281472.0,606396.0,2.8,376343.0,4.4
2017 Q4,Hip-Hop,Rap/Hip-Hop,281353.0,606396.0,2.8,376343.0,4.4
2017 Q4,Soul,Soul,280935.0,606396.0,2.8,376343.0,4.4
2017 Q4,Grime,Electronic,277203.0,606396.0,2.8,376343.0,4.4
2017 Q4,Rock,Rock/Punk/Metal,276784.0,606396.0,2.8,376343.0,4.4
2017 Q4,Grime,Electronic,276557.0,606396.0,2.8,376343.0,4.4
2017 Q4,Drill,Rap/Hip-Hop,276242.0,606396.0,2.8,376343.0,4.4
2017 Q4,Pop,Pop,276170.0,606396.0,2.8,376343.0,4.4
2017 Q4,Edm,Electronic,275927.0,606396.0,2.8,376343.0,4.4
2017 Q4,Edm,Electronic,274872.0,606396.0,2.8,376343.0,4.4
2017 Q4,R&B,R&B,274724.0,606396.0,2.8,376343.0,4.4
2017 Q4,Pop,Pop,274099.0,606396.0,2.8,376343.0,4.4
2017 Q4,Rock,Rock/Punk/Metal,271080.0,606396.0,2.8,376343.0,4.4
2017 Q4,Grime,Electronic,271019.0,606396.0,2.8,376343.0,4.4
2017 Q4,Pop,Pop,270434.0,606396.0,2.8,376343.0,4.4
2017 Q4,House,Dance/House,270200.0,606396.0,2.8,376343.0,4.4
2017 Q4,Pop,Pop,269443.0,606396.0,2.8,376343.0,4.4
2017 Q4,R&B,R&B,269003.0,606396.0,2.8,376343.0,4.4
2017 Q4,Pop,Pop,268922.0,606396.0,2.8,376343.0,4.4
2017 Q4,R&B,R&B,268460.0,606396.0,2.8,376343.0,4.4
2017 Q4,Pop,Pop,266385.0,606396.0,2.8,376343.0,4.4
2017 Q4,Electronic,Electronic,266031.0,606396.0,2.8,376343.0,4.4
2017 Q4,Rock,Rock/Punk/Metal,263960.0,606396.0,2.8,376343.0,4.4
2017 Q4,Rock,Rock/Punk/Metal,263828.0,606396.0,2.8,376343.0,4.4
2017 Q4,Pop,Pop,263139.0,606396.0,2.8,376343.0,4.4
2017 Q4,Electronic,Electronic,261855.0,606396.0,2.8,376343.0,4.4
2017 Q4,Rap,Rap/Hip-Hop,260261.0,606396.0,2.8,376343.0,4.4
2018 Q1,Hip-Hop,Rap/Hip-Hop,45665157.0,606785.0,2.5,378556.0,4.2
2018 Q1,Swing,Swing,30712500.0,606785.0,2.5,378556.0,4.2
2018 Q1,Pop,Pop,29300955.0,606785.0,2.5,378556.0,4.2
2018 Q1,Rap,Rap/Hip-Hop,28267194.0,606785.0,2.5,378556.0,4.2
2018 Q1,Pop,Pop,22697200.0,606785.0,2.5,378556.0,4.2
2018 Q1,Musicals,Musicals,22252083.0,606785.0,2.5,378556.0,4.2
2018 Q1,House,Dance/House,20238177.0,606785.0,2.5,378556.0,4.2
2018 Q1,Rock,Rock/Punk/Metal,19889389.0,606785.0,2.5,378556.0,4.2
2018 Q1,Pop,Pop,19109371.0,606785.0,2.5,378556.0,4.2
2018 Q1,Dance,Dance/House,18574472.0,606785.0,2.5,378556.0,4.2
2018 Q1,Musicals,Musicals,18273783.0,606785.0,2.5,378556.0,4.2
2018 Q1,Electronic,Electronic,18007508.0,606785.0,2.5,378556.0,4.2
2018 Q1,Rap,Rap/Hip-Hop,17950165.0,606785.0,2.5,378556.0,4.2
2018 Q1,Pop,Pop,17833774.0,606785.0,2.5,378556.0,4.2
2018 Q1,Rap,Rap/Hip-Hop,17519087.0,606785.0,2.5,378556.0,4.2
2018 Q1,Pop,Pop,17282270.0,606785.0,2.5,378556.0,4.2
2018 Q1,Swing,Swing,16551639.0,606785.0,2.5,378556.0,4.2
2018 Q1,Pop,Pop,16464414.0,606785.0,2.5,378556.0,4.2
2018 Q1,House,Dance/House,16168101.0,606785.0,2.5,378556.0,4.2
2018 Q1,Pop,Pop,15965614.0,606785.0,2.5,378556.0,4.2
2018 Q1,Grime,Electronic,15427468.0,606785.0,2.5,378556.0,4.2
2018 Q1,Musicals,Musicals,15413439.0,606785.0,2.5,378556.0,4.2
2018 Q1,Hip-Hop,Rap/Hip-Hop,15155805.0,606785.0,2.5,378556.0,4.2
2018 Q1,R&B,R&B,14105231.0,606785.0,2.5,378556.0,4.2
2018 Q1,Hip-Hop,Rap/Hip-Hop,13954216.0,606785.0,2.5,378556.0,4.2
2018 Q1,Hip-Hop,Rap/Hip-Hop,13764493.0,606785.0,2.5,378556.0,4.2
2018 Q1,Pop,Pop,13467590.0,606785.0,2.5,378556.0,4.2
2018 Q1,R&B,R&B,13232158.0,606785.0,2.5,378556.0,4.2
2018 Q1,Swing,Swing,12928412.0,606785.0,2.5,378556.0,4.2
2018 Q1,Hip-Hop,Rap/Hip-Hop,12802041.0,606785.0,2.5,378556.0,4.2
2018 Q1,Musicals,Musicals,12770340.0,606785.0,2.5,378556.0,4.2
2018 Q1,Dance,Dance/House,12745182.0,606785.0,2.5,378556.0,4.2
2018 Q1,Grime,Electronic,12664994.0,606785.0,2.5,378556.0,4.2
2018 Q1,Pop,Pop,12547183.0,606785.0,2.5,378556.0,4.2
2018 Q1,Musicals,Musicals,12239587.0,606785.0,2.5,378556.0,4.2
2018 Q1,Pop,Pop,12213647.0,606785.0,2.5,378556.0,4.2
2018 Q1,Hip-Hop,Rap/Hip-Hop,12062863.0,606785.0,2.5,378556.0,4.2
2018 Q1,Pop,Pop,11943461.0,606785.0,2.5,378556.0,4.2
2018 Q1,Rap,Rap/Hip-Hop,11923737.0,606785.0,2.5,378556.0,4.2
2018 Q1,Grime,Electronic,11806064.0,606785.0,2.5,378556.0,4.2
2018 Q1,Soundtrack,Soundtrack,11775647.0,606785.0,2.5,378556.0,4.2
2018 Q1,Swing,Swing,11654684.0,606785.0,2.5,378556.0,4.2
2018 Q1,Pop,Pop,11144460.0,606785.0,2.5,378556.0,4.2
2018 Q1,Soft Pop,Pop,11088267.0,606785.0,2.5,378556.0,4.2
2018 Q1,Pop,Pop,11024516.0,606785.0,2.5,378556.0,4.2
2018 Q1,Soul,Soul,10306854.0,606785.0,2.5,378556.0,4.2
2018 Q1,Hip-Hop,Rap/Hip-Hop,10285407.0,606785.0,2.5,378556.0,4.2
2018 Q1,Hip-Hop,Rap/Hip-Hop,10099289.0,606785.0,2.5,378556.0,4.2
2018 Q1,R&B,R&B,9989910.0,606785.0,2.5,378556.0,4.2
2018 Q1,R&B,R&B,9810913.0,606785.0,2.5,378556.0,4.2
2018 Q1,Pop,Pop,9790367.0,606785.0,2.5,378556.0,4.2
2018 Q1,Musicals,Musicals,9671479.0,606785.0,2.5,378556.0,4.2
2018 Q1,House,Dance/House,9604998.0,606785.0,2.5,378556.0,4.2
2018 Q1,R&B,R&B,9270220.0,606785.0,2.5,378556.0,4.2
2018 Q1,Musicals,Musicals,9225812.0,606785.0,2.5,378556.0,4.2
2018 Q1,Comedy,Other,9104098.0,606785.0,2.5,378556.0,4.2
2018 Q1,Country,Country,8844612.0,606785.0,2.5,378556.0,4.2
2018 Q1,Soul,Soul,8677740.0,606785.0,2.5,378556.0,4.2
2018 Q1,R&B,R&B,8623353.0,606785.0,2.5,378556.0,4.2
2018 Q1,Rap,Rap/Hip-Hop,8472405.0,606785.0,2.5,378556.0,4.2
2018 Q1,Dance,Dance/House,8380827.0,606785.0,2.5,378556.0,4.2
2018 Q1,Hip-Hop,Rap/Hip-Hop,8306779.0,606785.0,2.5,378556.0,4.2
2018 Q1,Pop,Pop,8284378.0,606785.0,2.5,378556.0,4.2
